model,term,coefficient,standard_error,p_value,ci_low_coef,ci_high_coef,odds_ratio,ci_low_or,ci_high_or,is_contact_term
glm_main,cat__job_student,0.14856422192649618,0.10877413499116044,0.17200027913038163,-0.06462916510567634,0.3617576089586687,1.1601673035612414,0.9374150251311892,1.43585086239064,False
glm_main,cat__job_technician,-0.001018418225109726,0.06810423386097575,0.9880690252455863,-0.13450026378731542,0.13246342733709596,0.9989821001867293,0.8741526482861613,1.1416372626109073,False
glm_main,cat__job_unemployed,0.020992810976364126,0.12102164300256389,0.8622872897263292,-0.21620525065852494,0.2581908726112532,1.0212147100744513,0.8055699411429533,1.2945858960338,False
glm_main,cat__job_unknown,0.032848456627037295,0.21861821264535616,0.8805635173403508,-0.3956353665223798,0.46133227977645436,1.0333939233738096,0.6732521414554947,1.5861858211950577,False
glm_main,cat__marital_married,0.07318945722866872,0.06643170605275037,0.27058133732236256,-0.05701429406627352,0.20339320852361098,1.0759343611483991,0.9445805673727937,1.2255542719024994,False
glm_main,cat__marital_single,0.1518501993114713,0.07555558631546674,0.04445434807074736,0.003763971302349123,0.2999364273205935,1.163985857488506,1.0037710639383657,1.3497729961624447,False
glm_main,cat__marital_unknown,0.5009066766496807,0.3745159221707905,0.1810667719308503,-0.23313104244187466,1.234944395741236,1.6502168056589648,0.7920497745868813,3.4381873375314793,False
glm_main,cat__education_basic.6y,0.15376297279083637,0.11208403039927493,0.1701087612989839,-0.06591769003383507,0.3734436356155078,1.1662144294642787,0.9362079203625824,1.4527286790779972,False
glm_main,cat__education_basic.9y,-0.06188145664889677,0.0905778351200237,0.4944896822027852,-0.23941075128175046,0.11564783798395692,0.9399943102622591,0.7870915171163771,1.1226004652706416,False
glm_main,cat__education_high.school,0.02806717705784016,0.08720382149060649,0.7475608852164892,-0.14284917237800854,0.19898352649368883,1.028464771338302,0.8668848092099294,1.2201618653901198,False
glm_main,cat__education_illiterate,0.893831649134122,0.688872743643092,0.1944495895090249,-0.4563341183376317,2.243997416605876,2.444478112283473,0.6336021036469138,9.430955495632178,False
glm_main,cat__education_professional.course,0.045731051751021864,0.09598442372366879,0.6337592149528706,-0.14239496182420092,0.23385706532624462,1.0467928399932667,0.8672786468750491,1.2634638865022576,False
glm_main,cat__education_university.degree,0.11170619979401691,0.08700430328040945,0.19917141767461943,-0.058819101135585694,0.2822315007236195,1.118184289605676,0.9428773191668024,1.3260856742485243,False
glm_main,cat__education_unknown,0.08235780984128464,0.11424749094434904,0.47098831166267174,-0.14156315773370542,0.30627877741627474,1.0858442660931782,0.8680003529185264,1.3583609341206149,False
glm_main,cat__housing_unknown,-0.012618727190570736,0.06452498377329927,0.8449518856235446,-0.1390853714892687,0.11384791710812724,0.9874605551164036,0.8701537389666062,1.1205816906203245,False
glm_main,cat__housing_yes,-0.05414864898914976,0.03951889478912427,0.17062558901707348,-0.13160425948466095,0.02330696150636142,0.9472912821438373,0.8766878673475569,1.0235806911993715,False
glm_main,cat__loan_unknown,-0.012618727190568068,0.06452498377329917,0.8449518856235767,-0.13908537148926584,0.1138479171081297,0.9874605551164063,0.8701537389666086,1.1205816906203272,False
glm_main,cat__loan_yes,0.01993975163529622,0.053901225571089166,0.7114336627633178,-0.08570470920660794,0.1255842124772004,1.0201398764159102,0.9178652283582107,1.1338106459434647,False
glm_main,cat__month_aug,0.5544230902351676,0.11665546177825988,2.0076337843172285e-06,0.32578258654988934,0.7830635939204458,1.7409363318351072,1.385114193678557,2.1881656583521005,False
glm_main,cat__month_dec,0.5916868327707572,0.20325562609005351,0.003602189641243999,0.19331312597911254,0.9900605395624018,1.8070340101573772,1.2132626380978881,2.6913974034383776,False
glm_main,cat__month_jul,0.10814954524569392,0.09085200863315453,0.23389217868464185,-0.06991711959841101,0.28621621008979886,1.1142143583880468,0.9324711002826512,1.331380281985973,False
glm_main,cat__month_jun,-0.640756927416591,0.12123448639192015,1.2551986316185014e-07,-0.8783721544289658,-0.40314170040421615,0.5268934529658519,0.4154586640683459,0.6682174059381476,False
glm_main,cat__month_mar,1.5421543969528826,0.14277153354966324,3.384274693110733e-27,1.2623273331779905,1.8219814607277747,4.674650483008305,3.5336358728575203,6.184099868959783,False
glm_main,cat__month_may,-0.4109569569245022,0.07908466081105556,2.0316512845074016e-07,-0.5659600438437373,-0.25595387000526704,0.6630154692114472,0.5678147579380992,0.7741776807808819,False
glm_main,cat__month_nov,-0.36096403138583766,0.11558836600064831,0.0017911478264522958,-0.5875130657789425,-0.13441499699273288,0.6970040682864085,0.5557075758637946,0.874227187658278,False
glm_main,cat__month_oct,0.09980468598678155,0.1471145116157774,0.49750862435253895,-0.1885344583833416,0.3881438303569047,1.1049550837867625,0.8281719654798997,1.4742418097655885,False
glm_main,cat__month_sep,0.34567837771292054,0.17180745964798882,0.04421885167968649,0.008941944527543821,0.6824148108982973,1.4129481071297934,1.0089820431442647,1.9786500334736055,False
